Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02,11.196000,11.196000,10.950000,11.022000,11.022000,2016000
2018-04-03,10.892000,10.966000,10.844000,10.958000,10.958000,892000
2018-04-04,10.636000,10.736000,10.522000,10.726000,10.726000,2395000
2018-04-05,10.634000,10.690000,10.600000,10.606000,10.606000,1559500
2018-04-06,10.548000,10.598000,10.260000,10.356000,10.356000,2647000
2018-04-09,10.546000,10.700000,10.546000,10.582000,10.582000,1290500
2018-04-10,10.550000,10.566000,10.460000,10.546000,10.546000,2725500
2018-04-11,10.480000,10.504000,10.408000,10.448000,10.448000,1338500
2018-04-12,10.518000,10.572000,10.470000,10.556000,10.556000,1296500
2018-04-13,10.534000,10.580000,10.458000,10.486000,10.486000,951500
2018-04-16,10.496000,10.496000,10.330000,10.370000,10.370000,1870000
2018-04-17,10.352000,10.404000,10.302000,10.336000,10.336000,9054000
2018-04-18,10.336000,10.380000,10.300000,10.362000,10.362000,1096000
2018-04-19,10.250000,10.276000,10.154000,10.240000,10.240000,1227000
2018-04-20,10.680000,10.680000,10.544000,10.654000,10.654000,3107000
2018-04-23,10.724000,10.730000,10.610000,10.690000,10.690000,1575500
2018-04-24,10.642000,10.650000,10.336000,10.404000,10.404000,2871500
2018-04-25,10.606000,10.648000,10.480000,10.570000,10.570000,2257000
2018-04-26,10.256000,10.312000,10.140000,10.312000,10.312000,3883000
2018-04-27,10.570000,10.600000,10.464000,10.486000,10.486000,2014000
2018-04-30,10.500000,10.544000,10.476000,10.496000,10.496000,607500
2018-05-01,10.500000,10.600000,10.452000,10.600000,10.600000,1415500
2018-05-02,10.424000,10.580000,10.402000,10.404000,10.404000,1488500
2018-05-03,10.430000,10.520000,10.404000,10.514000,10.514000,837000
2018-05-04,10.454000,10.684000,10.454000,10.682000,10.682000,938500
2018-05-07,10.640000,10.728000,10.618000,10.706000,10.706000,963500
2018-05-08,10.790000,10.896000,10.730000,10.884000,10.884000,2386000
2018-05-09,10.574000,10.650000,10.520000,10.630000,10.630000,2358500
2018-05-10,10.358000,10.484000,10.358000,10.430000,10.430000,2719500
2018-05-11,10.520000,10.586000,10.520000,10.530000,10.530000,1570000
2018-05-14,10.510000,10.528000,10.444000,10.452000,10.452000,866000
2018-05-15,10.400000,10.452000,10.384000,10.402000,10.402000,1018500
2018-05-16,10.328000,10.452000,10.328000,10.436000,10.436000,643000
2018-05-17,10.482000,10.538000,10.464000,10.500000,10.500000,336000
2018-05-18,10.328000,10.328000,10.232000,10.234000,10.234000,2183500
2018-05-21,10.028000,10.054000,9.978000,9.982000,9.982000,1395000
2018-05-22,9.996000,10.020000,9.950000,9.952000,9.952000,1270000
2018-05-23,9.804000,9.854000,9.790000,9.840000,9.840000,1677500
2018-05-24,9.680000,9.728000,9.520000,9.584000,9.584000,3962500
2018-05-25,9.658000,9.706000,9.626000,9.648000,9.648000,1803500
2018-05-29,9.630000,9.720000,9.630000,9.680000,9.680000,1732000
2018-05-30,10.222000,10.326000,10.160000,10.268000,10.268000,2456500
2018-05-31,10.264000,10.312000,10.200000,10.208000,10.208000,1594000
2018-06-01,9.886000,10.072000,9.872000,10.010000,10.010000,3002000
2018-06-04,9.376000,9.462000,9.368000,9.410000,9.410000,4798000
2018-06-05,9.342000,9.360000,9.312000,9.354000,9.354000,2269000
2018-06-06,9.006000,9.056000,8.980000,9.018000,9.018000,3632000
2018-06-07,9.314000,9.348000,9.234000,9.262000,9.262000,2575000
2018-06-08,9.422000,9.508000,9.422000,9.504000,9.504000,1730500
2018-06-11,9.500000,9.586000,9.442000,9.526000,9.526000,1885000
2018-06-12,9.510000,9.728000,9.406000,9.416000,9.416000,4250500
2018-06-13,8.834000,8.886000,8.810000,8.866000,8.866000,4400000
2018-06-14,8.564000,8.588000,8.484000,8.512000,8.512000,4810000
2018-06-15,8.524000,8.608000,8.518000,8.598000,8.598000,5536500
2018-06-18,8.362000,8.370000,8.248000,8.330000,8.330000,4614500
2018-06-19,8.112000,8.206000,8.112000,8.176000,8.176000,3224000
2018-06-20,8.354000,8.406000,8.306000,8.350000,8.350000,3649000
2018-06-21,8.302000,8.358000,8.250000,8.252000,8.252000,1423000
2018-06-22,8.398000,8.398000,8.278000,8.288000,8.288000,843500
2018-06-25,8.280000,8.280000,8.106000,8.142000,8.142000,1165500
2018-06-26,8.160000,8.236000,8.156000,8.196000,8.196000,851500
2018-06-27,8.106000,8.112000,7.980000,7.986000,7.986000,2391000
2018-06-28,8.124000,8.210000,8.106000,8.204000,8.204000,1832000
2018-06-29,8.170000,8.228000,8.140000,8.158000,8.158000,2693000
2018-07-02,8.044000,8.080000,8.006000,8.052000,8.052000,1358500
2018-07-03,8.198000,8.230000,8.152000,8.152000,8.152000,775000
2018-07-05,7.880000,7.970000,7.838000,7.914000,7.914000,1928000
2018-07-06,7.860000,7.880000,7.812000,7.874000,7.874000,2274000
2018-07-09,8.106000,8.200000,8.070000,8.188000,8.188000,1626000
2018-07-10,7.998000,8.024000,7.938000,8.002000,8.002000,1223000
2018-07-11,8.000000,8.000000,7.922000,7.938000,7.938000,1150500
2018-07-12,7.942000,8.000000,7.942000,7.996000,7.996000,1089500
2018-07-13,8.044000,8.122000,8.044000,8.066000,8.066000,1048000
2018-07-16,8.300000,8.416000,8.300000,8.408000,8.408000,2672500
2018-07-17,8.332000,8.360000,8.304000,8.360000,8.360000,1669000
2018-07-18,8.130000,8.186000,8.122000,8.156000,8.156000,2596000
2018-07-19,8.210000,8.330000,8.170000,8.286000,8.286000,2835000
2018-07-20,8.306000,8.336000,8.268000,8.316000,8.316000,475000
2018-07-23,8.158000,8.210000,8.158000,8.180000,8.180000,582000
2018-07-24,8.296000,8.364000,8.296000,8.320000,8.320000,1712000
2018-07-25,8.350000,8.440000,8.306000,8.430000,8.430000,914500
2018-07-26,8.444000,8.490000,8.430000,8.436000,8.436000,1049000
2018-07-27,8.526000,8.536000,8.424000,8.460000,8.460000,1024500
2018-07-30,8.420000,8.470000,8.096000,8.240000,8.240000,8712000
2018-07-31,8.500000,8.590000,8.390000,8.534000,8.534000,2839000
2018-08-01,8.676000,8.760000,8.676000,8.756000,8.756000,2042000
2018-08-02,8.580000,8.630000,8.504000,8.620000,8.620000,846500
2018-08-03,8.606000,8.652000,8.526000,8.652000,8.652000,825500
2018-08-06,8.262000,8.332000,8.216000,8.328000,8.328000,2100000
2018-08-07,8.396000,8.424000,8.380000,8.398000,8.398000,1367500
2018-08-08,8.388000,8.392000,8.316000,8.316000,8.316000,2019000
2018-08-09,8.402000,8.416000,8.378000,8.382000,8.382000,1124500
2018-08-10,8.214000,8.214000,8.160000,8.182000,8.182000,1496000
2018-08-13,8.052000,8.152000,8.052000,8.106000,8.106000,1278000
2018-08-14,8.076000,8.116000,8.050000,8.064000,8.064000,1279000
2018-08-15,7.856000,7.860000,7.762000,7.784000,7.784000,2434500
2018-08-16,7.810000,7.840000,7.768000,7.814000,7.814000,1081000
2018-08-17,7.900000,8.066000,7.900000,8.052000,8.052000,823000
2018-08-20,8.320000,8.364000,8.300000,8.342000,8.342000,1123500
2018-08-21,8.772000,8.772000,8.356000,8.434000,8.434000,712500
2018-08-22,8.550000,8.560000,8.500000,8.540000,8.540000,670000
2018-08-23,8.470000,8.470000,8.386000,8.416000,8.416000,1582500
2018-08-24,8.522000,8.548000,8.470000,8.540000,8.540000,647500
2018-08-27,8.740000,8.770000,8.740000,8.762000,8.762000,930000
2018-08-28,8.684000,8.744000,8.684000,8.710000,8.710000,966000
2018-08-29,8.814000,8.840000,8.792000,8.818000,8.818000,1023000
2018-08-30,8.892000,8.956000,8.866000,8.948000,8.948000,2815000
2018-08-31,9.002000,9.050000,8.978000,8.990000,8.990000,1680500
2018-09-04,8.936000,8.936000,8.838000,8.864000,8.864000,1236000
2018-09-05,8.818000,8.820000,8.636000,8.678000,8.678000,3692500
2018-09-06,8.620000,8.622000,8.538000,8.610000,8.610000,1428500
2018-09-07,8.624000,8.744000,8.624000,8.696000,8.696000,1071000
2018-09-10,8.736000,8.738000,8.696000,8.710000,8.710000,263000
2018-09-11,8.752000,8.828000,8.736000,8.804000,8.804000,975500
2018-09-12,8.802000,8.908000,8.790000,8.902000,8.902000,1315500
2018-09-13,8.710000,8.810000,8.706000,8.720000,8.720000,1734000
2018-09-14,8.542000,8.576000,8.452000,8.520000,8.520000,1724500
2018-09-17,8.540000,8.578000,8.516000,8.546000,8.546000,730500
2018-09-18,8.704000,8.872000,8.704000,8.824000,8.824000,2258500
2018-09-19,8.900000,8.950000,8.864000,8.928000,8.928000,1287000
2018-09-20,9.322000,9.370000,9.150000,9.230000,9.230000,4945000
2018-09-21,9.278000,9.284000,9.194000,9.242000,9.242000,1739500
2018-09-24,9.278000,9.284000,9.154000,9.166000,9.166000,1838000
2018-09-25,9.260000,9.260000,9.198000,9.224000,9.224000,1065500
2018-09-26,9.090000,9.200000,9.090000,9.144000,9.144000,696500
2018-09-27,9.152000,9.152000,9.060000,9.110000,9.110000,1082000
2018-09-28,9.110000,9.140000,9.080000,9.094000,9.094000,851000
2018-10-01,9.210000,9.296000,9.210000,9.272000,9.272000,770500
2018-10-02,9.262000,9.300000,9.220000,9.264000,9.264000,634000
2018-10-03,9.150000,9.150000,9.086000,9.100000,9.100000,629000
2018-10-04,8.986000,9.000000,8.762000,8.840000,8.840000,2136500
2018-10-05,9.034000,9.078000,8.966000,9.030000,9.030000,693500
2018-10-08,9.000000,9.046000,8.918000,8.974000,8.974000,804500
2018-10-09,8.836000,8.908000,8.800000,8.880000,8.880000,772000
2018-10-10,8.800000,8.852000,8.620000,8.630000,8.630000,1462000
2018-10-11,8.522000,8.656000,8.486000,8.558000,8.558000,2466000
2018-10-12,8.752000,8.896000,8.716000,8.820000,8.820000,2565000
2018-10-15,8.792000,8.792000,8.690000,8.720000,8.720000,1349000
2018-10-16,8.810000,8.916000,8.810000,8.912000,8.912000,1130000
2018-10-17,8.860000,8.912000,8.764000,8.820000,8.820000,744500
2018-10-18,8.800000,8.858000,8.660000,8.686000,8.686000,512000
2018-10-19,8.502000,8.502000,8.344000,8.350000,8.350000,2210500
2018-10-22,8.458000,8.458000,8.364000,8.386000,8.386000,538000
2018-10-23,8.270000,8.360000,8.216000,8.330000,8.330000,874000
2018-10-24,8.254000,8.254000,8.006000,8.016000,8.016000,1329500
2018-10-25,7.962000,8.082000,7.926000,8.036000,8.036000,3442500
2018-10-26,7.740000,7.824000,7.684000,7.776000,7.776000,779500
2018-10-29,7.820000,7.820000,7.510000,7.628000,7.628000,2951500
2018-10-30,7.670000,7.700000,7.352000,7.480000,7.480000,5231500
2018-10-31,7.702000,7.888000,7.636000,7.826000,7.826000,2656000
2018-11-01,7.850000,7.884000,7.764000,7.878000,7.878000,1341000
2018-11-02,7.934000,7.952000,7.780000,7.848000,7.848000,774500
2018-11-05,7.752000,7.796000,7.718000,7.742000,7.742000,1067000
2018-11-06,7.744000,7.824000,7.744000,7.780000,7.780000,774000
2018-11-07,7.962000,8.074000,7.962000,8.062000,8.062000,892000
2018-11-08,8.184000,8.228000,8.148000,8.166000,8.166000,443000
2018-11-09,7.970000,8.036000,7.940000,8.020000,8.020000,5399000
2018-11-12,7.956000,7.956000,7.780000,7.782000,7.782000,1904000
2018-11-13,7.734000,7.824000,7.732000,7.746000,7.746000,1045500
2018-11-14,7.822000,7.822000,7.684000,7.734000,7.734000,982500
2018-11-15,7.660000,7.750000,7.622000,7.704000,7.704000,2120500
2018-11-16,7.030000,7.260000,6.992000,7.200000,7.200000,3058000
2018-11-19,7.356000,7.356000,7.200000,7.228000,7.228000,1865000
2018-11-20,6.850000,6.880000,6.780000,6.790000,6.790000,2822000
2018-11-21,6.902000,7.006000,6.822000,6.964000,6.964000,2727500
2018-11-23,6.990000,7.028000,6.920000,7.006000,7.006000,924000
2018-11-26,7.222000,7.270000,7.188000,7.238000,7.238000,1350500
2018-11-27,7.242000,7.242000,7.162000,7.220000,7.220000,912500
2018-11-28,7.420000,7.500000,7.400000,7.500000,7.500000,2595000
2018-11-29,7.664000,7.718000,7.654000,7.676000,7.676000,1235500
2018-11-30,7.590000,7.590000,7.530000,7.574000,7.574000,1539500
2018-12-03,7.700000,7.700000,7.620000,7.680000,7.680000,1787000
2018-12-04,7.348000,7.348000,7.142000,7.144000,7.144000,5241500
2018-12-06,7.060000,7.138000,6.936000,7.120000,7.120000,3329000
2018-12-07,7.276000,7.300000,7.130000,7.178000,7.178000,1379000
2018-12-10,7.238000,7.316000,7.166000,7.260000,7.260000,2994500
2018-12-11,7.338000,7.338000,7.118000,7.172000,7.172000,3923000
2018-12-12,7.200000,7.248000,7.178000,7.180000,7.180000,5399000
2018-12-13,7.180000,7.234000,7.160000,7.194000,7.194000,1705000
2018-12-14,7.010000,7.064000,7.010000,7.026000,7.026000,1779000
2018-12-17,6.974000,7.030000,6.914000,6.946000,6.946000,2440000
2018-12-18,6.920000,6.940000,6.862000,6.898000,6.898000,1217500
2018-12-19,6.694000,6.734000,6.520000,6.552000,6.552000,3368000
2018-12-20,6.726000,6.814000,6.698000,6.784000,6.784000,3720500
2018-12-21,6.492000,6.568000,6.382000,6.382000,6.382000,2786000
2018-12-24,6.410000,6.444000,6.276000,6.306000,6.306000,1226000
2018-12-26,6.404000,6.556000,6.366000,6.540000,6.540000,2588500
2018-12-27,6.512000,6.580000,6.426000,6.580000,6.580000,1193500
2018-12-28,6.630000,6.642000,6.562000,6.592000,6.592000,1310000
2018-12-31,6.660000,6.660000,6.494000,6.620000,6.620000,1491000
2019-01-02,6.546000,6.716000,6.486000,6.706000,6.706000,1034500
2019-01-03,6.668000,6.728000,6.608000,6.650000,6.650000,1054000
2019-01-04,6.522000,6.756000,6.502000,6.730000,6.730000,2001500
2019-01-07,6.784000,6.934000,6.784000,6.882000,6.882000,1224500
2019-01-08,6.988000,6.988000,6.898000,6.948000,6.948000,1207000
2019-01-09,7.060000,7.112000,7.050000,7.100000,7.100000,1493500
2019-01-10,6.914000,6.998000,6.862000,6.978000,6.978000,1717000
2019-01-11,6.970000,6.990000,6.926000,6.968000,6.968000,724500
2019-01-14,6.976000,7.170000,6.976000,7.104000,7.104000,3169000
2019-01-15,7.242000,7.368000,7.200000,7.344000,7.344000,3480500
2019-01-16,7.368000,7.404000,7.342000,7.344000,7.344000,2530500
2019-01-17,7.586000,7.672000,7.544000,7.620000,7.620000,1465000
2019-01-18,7.780000,7.868000,7.780000,7.850000,7.850000,2098000
2019-01-22,7.660000,7.722000,7.584000,7.604000,7.604000,3001500
2019-01-23,7.664000,7.738000,7.606000,7.658000,7.658000,1455000
2019-01-24,7.756000,7.762000,7.700000,7.748000,7.748000,819000
2019-01-25,7.762000,7.762000,7.726000,7.740000,7.740000,1791500
2019-01-28,7.464000,7.490000,7.328000,7.400000,7.400000,2349000
2019-01-29,7.630000,7.672000,7.618000,7.632000,7.632000,2326500
2019-01-30,7.600000,7.750000,7.600000,7.740000,7.740000,2142000
2019-01-31,7.518000,7.520000,7.354000,7.448000,7.448000,3848000
2019-02-01,7.048000,7.134000,7.040000,7.084000,7.084000,2864000
2019-02-04,7.310000,7.346000,7.154000,7.346000,7.346000,1104000
2019-02-05,7.156000,7.174000,7.118000,7.168000,7.168000,1112500
2019-02-06,6.738000,6.776000,6.704000,6.706000,6.706000,2716500
2019-02-07,6.638000,6.656000,6.586000,6.652000,6.652000,1725500
2019-02-08,6.490000,6.594000,6.490000,6.576000,6.576000,1380000
2019-02-11,6.596000,6.596000,6.404000,6.522000,6.522000,2630000
2019-02-12,6.620000,6.648000,6.616000,6.620000,6.620000,2232000
2019-02-13,6.776000,6.780000,6.732000,6.762000,6.762000,1317000
2019-02-14,6.710000,6.768000,6.652000,6.740000,6.740000,1944500
2019-02-15,6.624000,6.734000,6.624000,6.732000,6.732000,932500
2019-02-19,6.626000,6.682000,6.608000,6.672000,6.672000,1590000
2019-02-20,6.660000,6.724000,6.652000,6.670000,6.670000,2022000
2019-02-21,6.738000,7.080000,6.700000,6.988000,6.988000,8966000
2019-02-22,6.966000,7.208000,6.930000,7.108000,7.108000,9453000
2019-02-25,6.982000,6.998000,6.872000,6.880000,6.880000,8402000
2019-02-26,6.874000,6.960000,6.866000,6.954000,6.954000,3368500
2019-02-27,7.110000,7.168000,7.052000,7.116000,7.116000,4427000
2019-02-28,6.880000,6.900000,6.818000,6.850000,6.850000,4732500
2019-03-01,6.926000,6.950000,6.866000,6.934000,6.934000,2462500
2019-03-04,6.810000,6.828000,6.704000,6.742000,6.742000,3426500
2019-03-05,6.796000,6.826000,6.750000,6.810000,6.810000,1389000
2019-03-06,6.910000,6.958000,6.910000,6.930000,6.930000,744500
2019-03-07,6.834000,6.834000,6.744000,6.762000,6.762000,1333000
2019-03-08,6.656000,6.686000,6.612000,6.680000,6.680000,892500
2019-03-11,6.670000,6.762000,6.630000,6.756000,6.756000,1148500
2019-03-12,6.870000,6.894000,6.820000,6.858000,6.858000,2057000
2019-03-13,6.960000,6.984000,6.906000,6.974000,6.974000,1412000
2019-03-14,6.784000,6.808000,6.780000,6.790000,6.790000,1084500
2019-03-15,6.960000,6.996000,6.940000,6.984000,6.984000,1634500
2019-03-18,7.150000,7.194000,7.140000,7.178000,7.178000,1440000
2019-03-19,7.058000,7.074000,6.952000,7.024000,7.024000,2961500
2019-03-20,6.806000,6.882000,6.798000,6.820000,6.820000,2228000
2019-03-21,6.816000,6.904000,6.812000,6.886000,6.886000,2510000
2019-03-22,6.880000,6.918000,6.802000,6.820000,6.820000,1034500
2019-03-25,6.970000,7.034000,6.940000,6.986000,6.986000,2370500
2019-03-26,7.224000,7.270000,7.200000,7.250000,7.250000,3360000
2019-03-27,7.198000,7.240000,7.156000,7.200000,7.200000,2701000
2019-03-28,7.220000,7.228000,7.168000,7.228000,7.228000,789000
2019-03-29,7.160000,7.188000,7.122000,7.174000,7.174000,1616500
2019-04-01,7.216000,7.228000,7.170000,7.224000,7.224000,1241000
2019-04-02,7.218000,7.232000,7.162000,7.192000,7.192000,695500
2019-04-03,7.276000,7.348000,7.268000,7.314000,7.314000,1474500
2019-04-04,7.298000,7.298000,7.244000,7.290000,7.290000,584500
2019-04-05,7.400000,7.514000,7.374000,7.474000,7.474000,2277500
2019-04-08,7.330000,7.346000,7.290000,7.338000,7.338000,943500
2019-04-09,7.390000,7.442000,7.390000,7.416000,7.416000,1356500
2019-04-10,7.416000,7.420000,7.390000,7.406000,7.406000,1092000
2019-04-11,7.346000,7.400000,7.332000,7.350000,7.350000,634000
2019-04-12,7.560000,7.606000,7.560000,7.590000,7.590000,2068500
2019-04-15,7.634000,7.640000,7.590000,7.594000,7.594000,2320000
2019-04-16,7.702000,7.738000,7.622000,7.656000,7.656000,3234500
2019-04-17,7.770000,7.800000,7.706000,7.744000,7.744000,2023500
2019-04-18,8.480000,8.836000,8.320000,8.692000,8.692000,15535000
2019-04-22,8.618000,8.618000,8.556000,8.588000,8.588000,4700000
2019-04-23,8.302000,8.306000,8.226000,8.282000,8.282000,3816500
2019-04-24,8.484000,8.550000,8.390000,8.440000,8.440000,2949000
2019-04-25,8.212000,8.250000,7.930000,8.050000,8.050000,8888000
2019-04-26,8.496000,8.618000,8.490000,8.610000,8.610000,3371500
2019-04-29,8.550000,8.676000,8.550000,8.676000,8.676000,1074000
2019-04-30,8.564000,8.642000,8.564000,8.616000,8.616000,1084000
2019-05-01,8.604000,8.668000,8.600000,8.602000,8.602000,922000
2019-05-02,8.580000,8.612000,8.530000,8.588000,8.588000,786500
2019-05-03,8.588000,8.710000,8.578000,8.708000,8.708000,1032000
2019-05-06,8.492000,8.676000,8.474000,8.672000,8.672000,1489500
2019-05-07,8.398000,8.414000,8.304000,8.348000,8.348000,2914000
2019-05-08,8.320000,8.584000,8.320000,8.492000,8.492000,3029000
2019-05-09,8.372000,8.420000,8.272000,8.404000,8.404000,3071500
2019-05-10,8.350000,8.550000,8.320000,8.526000,8.526000,2634500
2019-05-13,8.436000,8.436000,8.208000,8.268000,8.268000,4030000
2019-05-14,8.414000,8.556000,8.414000,8.528000,8.528000,1480000
2019-05-15,8.478000,8.630000,8.474000,8.612000,8.612000,1567500
2019-05-16,8.340000,8.542000,8.340000,8.480000,8.480000,2154500
2019-05-17,8.506000,8.556000,8.454000,8.480000,8.480000,1822000
