Date,Open,High,Low,Close,Adj Close,Volume
2018-01-18,10.431850,10.431850,10.431850,10.431850,10.431850,259999
2018-01-19,10.405200,10.405200,10.405200,10.405200,10.405200,19999
2018-01-22,10.556000,10.556000,10.529900,10.529900,10.529900,39999
2018-01-23,10.529900,10.529900,10.529900,10.529900,10.529900,0
2018-01-24,10.700650,10.700650,10.700650,10.700650,10.700650,199999
2018-01-25,10.700650,10.700650,10.700650,10.700650,10.700650,0
2018-01-26,10.982750,11.029000,10.969000,10.969000,10.969000,119999
2018-01-29,11.215200,11.275150,11.215200,11.275150,11.275150,99999
2018-01-30,11.408500,11.408500,11.400000,11.400000,11.400000,159999
2018-01-31,11.690000,11.690000,11.690000,11.690000,11.690000,19999
2018-02-01,11.355500,11.390000,11.355500,11.390000,11.390000,179999
2018-02-02,11.336000,11.832000,11.336000,11.679650,11.679650,339999
2018-02-05,11.318350,11.785550,11.318350,11.785550,11.785550,39999
2018-02-06,11.487000,11.487000,11.487000,11.487000,11.487000,19999
2018-02-07,11.487000,11.487000,11.487000,11.487000,11.487000,0
2018-02-08,11.485000,11.485000,11.390250,11.425800,11.425800,199999
2018-02-09,10.941600,10.941600,10.754000,10.881150,10.881150,299999
2018-02-14,11.590250,11.663000,11.590250,11.663000,11.663000,99999
2018-02-15,11.756800,11.825000,11.756800,11.825000,11.825000,99999
2018-02-16,11.725950,11.725950,11.725950,11.725950,11.725950,159999
2018-02-19,11.725950,11.725950,11.725950,11.725950,11.725950,0
2018-02-20,12.111050,12.111050,12.111050,12.111050,12.111050,79999
2018-02-21,12.242300,12.290900,12.120950,12.290900,12.290900,139999
2018-02-22,12.077700,12.077700,12.077700,12.077700,12.077700,19999
2018-02-23,12.222650,12.222650,12.168450,12.168450,12.168450,59999
2018-02-26,12.217150,12.218200,12.217150,12.218200,12.218200,79999
2018-02-27,12.230000,12.277700,12.230000,12.277700,12.277700,59999
2018-02-28,12.277700,12.277700,12.277700,12.277700,12.277700,0
2018-03-01,12.277700,12.277700,12.277700,12.277700,12.277700,0
2018-03-02,11.979750,11.979750,11.979750,11.979750,11.979750,19999
2018-03-05,12.163600,12.318950,12.163600,12.318950,12.318950,59999
2018-03-06,12.433500,12.433500,12.433500,12.433500,12.433500,19999
2018-03-07,12.345000,12.494050,12.345000,12.494050,12.494050,39999
2018-03-08,12.672350,12.672350,12.621900,12.635000,12.635000,179999
2018-03-09,12.635000,12.635000,12.635000,12.635000,12.635000,0
2018-03-12,12.995000,12.995000,12.995000,12.995000,12.995000,19999
2018-03-13,12.995000,12.995000,12.995000,12.995000,12.995000,0
2018-03-14,12.748100,13.030000,12.748100,13.014650,13.014650,499999
2018-03-15,13.014650,13.014650,13.014650,13.014650,13.014650,0
2018-03-16,13.050000,13.050000,12.875550,12.875550,12.875550,59999
2018-03-19,12.680000,12.680000,12.680000,12.680000,12.680000,139999
2018-03-20,12.961500,12.961500,12.961500,12.961500,12.961500,39999
2018-03-21,12.895900,12.895900,12.895900,12.895900,12.895900,39999
2018-03-22,12.867500,12.867500,12.867500,12.867500,12.867500,39999
2018-03-23,12.640300,12.675000,12.492250,12.492250,12.492250,119999
2018-03-26,12.465150,12.625000,12.465150,12.625000,12.625000,99999
2018-03-27,12.625000,12.625000,12.625000,12.625000,12.625000,0
2018-03-28,12.087500,12.087500,11.892700,11.967500,11.967500,119999
2018-03-29,11.990000,11.990000,11.990000,11.990000,11.990000,39999
2018-04-02,11.821850,11.821850,11.299850,11.372800,11.372800,119999
2018-04-03,11.465000,11.465000,11.441000,11.441000,11.441000,59999
2018-04-04,11.475000,11.475000,11.400000,11.450000,11.450000,119999
2018-04-05,11.970000,12.128850,11.875000,12.128850,12.128850,199999
2018-04-06,11.881150,11.881150,11.881150,11.881150,11.881150,19999
2018-04-09,12.006950,12.006950,11.924850,11.924850,11.924850,119999
2018-04-10,11.924850,11.924850,11.924850,11.924850,11.924850,0
2018-04-11,12.305600,12.305600,12.150000,12.150000,12.150000,99999
2018-04-12,12.140000,12.140000,12.140000,12.140000,12.140000,59999
2018-04-13,12.140000,12.140000,12.140000,12.140000,12.140000,0
2018-04-16,12.392500,12.392500,12.392500,12.392500,12.392500,39999
2018-04-17,12.823800,12.823800,12.720250,12.720250,12.720250,39999
2018-04-18,12.800000,12.890250,12.800000,12.890250,12.890250,59999
2018-04-19,13.300000,13.300000,13.222500,13.222500,13.222500,139999
2018-04-20,13.234250,13.250000,13.234250,13.250000,13.250000,179999
2018-04-23,13.250000,13.250000,13.250000,13.250000,13.250000,0
2018-04-24,12.630100,12.630100,12.630100,12.630100,12.630100,19999
2018-04-25,12.812000,12.812000,12.713300,12.713300,12.713300,59999
2018-04-26,13.012500,13.172000,13.012500,13.158150,13.158150,279999
2018-04-27,14.055000,14.055000,13.632800,13.632800,13.632800,379999
2018-04-30,13.632800,13.632800,13.632800,13.632800,13.632800,0
2018-05-02,13.632800,13.632800,13.632800,13.632800,13.632800,0
2018-05-03,13.780000,13.812000,13.780000,13.812000,13.812000,399999
2018-05-04,13.812000,13.812000,13.812000,13.812000,13.812000,0
2018-05-07,14.290000,14.290000,14.211800,14.211800,14.211800,99999
2018-05-08,14.211800,14.211800,14.211800,14.211800,14.211800,0
2018-05-09,14.396850,14.396850,14.396850,14.396850,14.396850,39999
2018-05-10,14.252500,14.252500,14.252500,14.252500,14.252500,19999
2018-05-11,14.252500,14.252500,14.252500,14.252500,14.252500,0
2018-05-14,14.525500,14.525500,14.525500,14.525500,14.525500,19999
2018-05-15,14.423650,14.423650,14.423650,14.423650,14.423650,19999
2018-05-16,14.423650,14.423650,14.423650,14.423650,14.423650,0
2018-05-17,14.603700,14.603700,14.603700,14.603700,14.603700,19999
2018-05-18,14.680000,14.775600,14.680000,14.775600,14.775600,59999
2018-05-21,14.623950,14.623950,14.623950,14.623950,14.623950,59999
2018-05-22,14.346050,14.346050,14.346050,14.346050,14.346050,19999
2018-05-23,14.472750,14.472750,14.472750,14.472750,14.472750,19999
2018-05-24,14.618300,14.618300,14.618300,14.618300,14.618300,39999
2018-05-25,14.618300,14.618300,14.618300,14.618300,14.618300,0
2018-05-28,14.618300,14.618300,14.618300,14.618300,14.618300,0
2018-05-29,15.087500,15.087500,15.028300,15.028300,15.028300,39999
2018-05-30,15.164000,15.206850,15.160000,15.206850,15.206850,119999
2018-06-01,15.206850,15.206850,15.206850,15.206850,15.206850,0
2018-06-04,15.562250,15.562250,15.562250,15.562250,15.562250,39999
2018-06-05,15.820000,16.081850,15.820000,16.081850,16.081850,39999
2018-06-06,16.140699,16.140699,16.140699,16.140699,16.140699,439999
2018-06-07,16.486300,16.486300,16.413300,16.413300,16.413300,1279999
2018-06-08,15.897400,15.897400,15.689300,15.689300,15.689300,119999
2018-06-11,15.752500,15.752500,15.692750,15.692750,15.692750,99999
2018-06-12,15.804400,15.804400,15.804400,15.804400,15.804400,19999
2018-06-13,15.804400,15.804400,15.804400,15.804400,15.804400,0
2018-06-14,15.803000,16.322300,15.803000,16.322300,16.322300,59999
2018-06-15,16.309549,16.309549,16.015499,16.015499,16.015499,279999
2018-06-18,16.204750,16.204750,16.182249,16.189301,16.189301,59999
2018-06-19,16.110750,16.151600,16.110750,16.151600,16.151600,59999
2018-06-20,16.250000,16.601000,16.250000,16.587900,16.587900,239999
2018-06-21,16.587900,16.587900,16.587900,16.587900,16.587900,0
2018-06-22,16.278749,16.278749,16.278749,16.278749,16.278749,39999
2018-06-25,15.899850,15.899850,15.639850,15.639850,15.639850,79999
2018-06-26,15.639850,15.639850,15.639850,15.639850,15.639850,0
2018-06-27,16.450001,16.450001,16.450001,16.450001,16.450001,19999
2018-06-28,16.402651,16.402651,16.402651,16.402651,16.402651,39999
2018-06-29,16.665350,16.665350,16.665350,16.665350,16.665350,19999
2018-07-02,16.957251,16.957251,16.957251,16.957251,16.957251,19999
2018-07-03,16.698999,16.698999,16.698999,16.698999,16.698999,79999
2018-07-04,16.698999,16.698999,16.698999,16.698999,16.698999,0
2018-07-05,16.736200,16.747499,16.736200,16.747499,16.747499,359999
2018-07-06,16.622801,16.622801,16.622801,16.622801,16.622801,19999
2018-07-10,16.867001,16.867001,16.624001,16.624001,16.624001,219999
2018-07-11,17.024700,17.024700,17.024700,17.024700,17.024700,19999
2018-07-12,17.385000,17.685301,17.384251,17.685301,17.685301,179999
2018-07-13,17.685301,17.685301,17.685301,17.685301,17.685301,0
2018-07-16,17.509001,17.802650,17.509001,17.802650,17.802650,139999
2018-07-17,17.584000,17.855000,17.584000,17.740351,17.740351,259999
2018-07-18,17.746050,17.746050,17.674601,17.690001,17.690001,99999
2018-07-19,17.832399,17.832399,17.576099,17.576099,17.576099,199999
2018-07-20,17.576099,17.576099,17.576099,17.576099,17.576099,0
2018-07-23,17.177650,17.177650,17.052250,17.052250,17.052250,59999
2018-07-24,17.033449,17.033449,17.033449,17.033449,17.033449,19999
2018-07-25,17.033751,17.205900,16.976450,17.205900,17.205900,59999
2018-07-26,16.908001,16.908001,16.908001,16.908001,16.908001,19999
2018-07-27,16.948151,16.948151,16.948151,16.948151,16.948151,19999
2018-07-30,16.587601,16.587601,16.587601,16.587601,16.587601,19999
2018-07-31,16.587601,16.587601,16.587601,16.587601,16.587601,0
2018-08-01,16.832251,16.832251,16.832251,16.832251,16.832251,19999
2018-08-02,17.259649,17.259649,17.259649,17.259649,17.259649,19999
2018-08-03,16.950750,16.950750,16.950750,16.950750,16.950750,399999
2018-08-06,17.049500,17.204700,17.049500,17.191851,17.191851,179999
2018-08-07,17.480150,17.527451,17.480150,17.527451,17.527451,59999
2018-08-08,17.527451,17.527451,17.527451,17.527451,17.527451,0
2018-08-09,17.527451,17.527451,17.527451,17.527451,17.527451,0
2018-08-10,18.260700,18.260700,18.260700,18.260700,18.260700,39999
2018-08-13,18.453300,18.453300,18.453300,18.453300,18.453300,19999
2018-08-14,18.453300,18.453300,18.453300,18.453300,18.453300,0
2018-08-15,18.453300,18.458799,18.452801,18.458799,18.458799,79999
2018-08-16,18.337999,18.452650,18.337999,18.452650,18.452650,259999
2018-08-17,18.450001,18.504049,18.450001,18.451799,18.451799,79999
2018-08-20,18.568251,18.666599,18.568251,18.666599,18.666599,39999
2018-08-21,18.937250,18.950251,18.921049,18.950251,18.950251,59999
2018-08-22,19.394600,19.394600,19.394600,19.394600,19.394600,19999
2018-08-23,19.549999,19.949450,19.549999,19.586651,19.586651,79999
2018-08-24,19.712851,19.712851,19.588850,19.588850,19.588850,59999
2018-08-27,19.706051,19.706051,19.706051,19.706051,19.706051,39999
2018-08-28,20.267151,20.267151,20.267151,20.267151,20.267151,19999
2018-08-29,20.335501,21.284050,20.335501,20.481701,20.481701,179999
2018-08-30,21.170000,21.535500,20.892200,20.892200,20.892200,99999
2018-08-31,20.533701,20.533701,20.476801,20.476801,20.476801,39999
2018-09-03,20.476801,20.476801,20.476801,20.476801,20.476801,0
2018-09-04,21.190599,21.646049,21.190599,21.276751,21.276751,179999
2018-09-05,21.043100,21.047550,20.750401,20.750401,20.750401,99999
2018-09-06,20.608850,20.608850,20.250700,20.250700,20.250700,39999
2018-09-10,19.975250,20.149799,19.768551,20.149799,20.149799,59999
2018-09-11,20.519199,20.519199,20.519199,20.519199,20.519199,19999
2018-09-12,20.620001,20.620001,20.544399,20.544399,20.544399,79999
2018-09-13,20.730551,20.895800,20.730551,20.895800,20.895800,119999
2018-09-14,20.651751,20.651751,20.651751,20.651751,20.651751,39999
2018-09-17,20.061199,20.061199,19.710251,19.710251,19.710251,99999
2018-09-18,20.462299,20.462299,20.462299,20.462299,20.462299,19999
2018-09-19,19.966101,19.966101,19.860001,19.860001,19.860001,159999
2018-09-20,19.969999,20.054600,19.969999,20.054600,20.054600,39999
2018-09-21,19.497299,19.497299,19.362499,19.362499,19.362499,39999
2018-09-24,19.348850,19.666950,19.348850,19.642000,19.642000,199999
2018-09-25,20.025000,20.125000,20.025000,20.125000,20.125000,199999
2018-09-26,20.321051,20.321051,20.321051,20.321051,20.321051,19999
2018-09-27,20.387350,20.387350,20.055849,20.055849,20.055849,59999
2018-09-28,20.492849,20.492849,20.492849,20.492849,20.492849,39999
2018-10-01,20.393299,20.393299,20.393299,20.393299,20.393299,19999
2018-10-02,19.734800,19.734800,19.474550,19.474550,19.474550,59999
2018-10-03,18.896999,19.264999,18.896999,19.103951,19.103951,179999
2018-10-04,18.709999,18.809851,18.709999,18.809851,18.809851,39999
2018-10-05,18.420851,18.420851,18.092199,18.092199,18.092199,119999
2018-10-08,17.442801,17.635000,17.325001,17.635000,17.635000,179999
2018-10-09,17.635000,17.635000,16.996401,17.429649,17.429649,259999
2018-10-10,17.389999,17.389999,16.709499,16.709499,16.709499,179999
2018-10-11,16.036150,16.313601,16.036150,16.313601,16.313601,39999
2018-10-15,16.549999,16.809799,16.504650,16.504650,16.504650,319999
2018-10-16,16.500250,16.865299,16.500250,16.865299,16.865299,119999
2018-10-17,16.793501,16.900049,16.787300,16.900049,16.900049,139999
2018-10-18,16.439501,16.494301,16.439501,16.494301,16.494301,39999
2018-10-19,16.268101,16.410000,16.268101,16.410000,16.410000,119999
2018-10-22,16.399050,16.410500,16.399050,16.410500,16.410500,679999
2018-10-23,16.335899,16.695250,16.335899,16.695250,16.695250,159999
2018-10-24,15.910000,15.910000,15.910000,15.910000,15.910000,39999
2018-10-25,16.530649,16.530649,16.530649,16.530649,16.530649,39999
2018-10-26,14.892700,14.973250,14.892700,14.973250,14.973250,139999
2018-10-29,14.432500,14.432500,14.059600,14.059600,14.059600,259999
2018-10-30,13.758700,13.758700,13.758700,13.758700,13.758700,19999
2018-10-31,14.825000,15.003500,14.825000,14.888850,14.888850,359999
2018-11-01,15.175700,15.267050,15.175700,15.267050,15.267050,259999
2018-11-05,15.068050,15.068050,15.068050,15.068050,15.068050,39999
2018-11-06,15.412800,15.412800,15.412800,15.412800,15.412800,39999
2018-11-07,16.221300,16.221300,16.221300,16.221300,16.221300,59999
2018-11-08,16.221300,16.221300,16.221300,16.221300,16.221300,0
2018-11-09,16.001751,16.001751,16.001751,16.001751,16.001751,39999
2018-11-12,16.001751,16.001751,16.001751,16.001751,16.001751,0
2018-11-13,16.001751,16.001751,16.001751,16.001751,16.001751,0
2018-11-14,15.305200,15.377500,15.305000,15.305000,15.305000,139999
2018-11-16,14.874350,14.874350,14.874350,14.874350,14.874350,19999
2018-11-19,14.281700,14.281700,14.281700,14.281700,14.281700,59999
2018-11-21,14.424100,14.424100,14.424100,14.424100,14.424100,19999
2018-11-22,14.424100,14.424100,14.424100,14.424100,14.424100,0
2018-11-23,14.424100,14.615450,14.424100,14.473900,14.473900,79999
2018-11-26,15.200000,15.200000,15.172550,15.172550,15.172550,179999
2018-11-27,15.375400,15.375400,15.375400,15.375400,15.375400,19999
2018-11-28,15.692650,15.692650,15.692650,15.692650,15.692650,39999
2018-11-29,15.692650,15.692650,15.692650,15.692650,15.692650,0
2018-11-30,16.245701,16.245701,16.245701,16.245701,16.245701,19999
2018-12-03,16.920900,16.935101,16.843599,16.843599,16.843599,99999
2018-12-04,16.852350,16.852350,16.396749,16.396749,16.396749,39999
2018-12-05,16.396749,16.396749,16.396749,16.396749,16.396749,0
2018-12-06,16.020849,16.020849,16.020849,16.020849,16.020849,119999
2018-12-07,16.054199,16.054199,16.054199,16.054199,16.054199,19999
2018-12-10,15.983000,15.988650,15.983000,15.988650,15.988650,39999
2018-12-11,15.988650,15.988650,15.988650,15.988650,15.988650,0
2018-12-12,15.988650,15.988650,15.988650,15.988650,15.988650,0
2018-12-13,16.010401,16.010401,16.010401,16.010401,16.010401,19999
2018-12-14,16.010401,16.010401,16.010401,16.010401,16.010401,0
2018-12-17,14.988450,14.988450,14.988450,14.988450,14.988450,39999
2018-12-18,15.102900,15.159550,15.102900,15.159550,15.159550,59999
2018-12-19,15.175050,15.175050,15.175050,15.175050,15.175050,19999
2018-12-20,14.182250,14.182250,14.014100,14.014100,14.014100,79999
2018-12-21,13.744050,13.814750,13.500700,13.770000,13.770000,319999
2018-12-26,13.593250,13.900150,13.593250,13.900150,13.900150,39999
2018-12-27,13.675250,13.675250,13.675250,13.675250,13.675250,19999
2018-12-28,14.347350,14.347350,14.347350,14.347350,14.347350,39999
2019-01-02,14.278600,14.880550,14.278600,14.767300,14.767300,99999
2019-01-03,14.767300,14.767300,14.767300,14.767300,14.767300,0
2019-01-04,14.748550,14.748550,14.748550,14.748550,14.748550,19999
2019-01-07,15.105950,15.122400,15.105950,15.122400,15.122400,239999
2019-01-08,15.328100,15.449350,15.328100,15.443650,15.443650,339999
2019-01-09,15.250000,15.250000,15.250000,15.250000,15.250000,39999
2019-01-10,15.010000,15.461300,15.010000,15.461300,15.461300,219999
2019-01-11,15.216800,15.300300,15.216800,15.300300,15.300300,79999
2019-01-14,14.914750,15.131550,14.914750,15.131550,15.131550,39999
2019-01-15,15.485700,15.485700,15.485700,15.485700,15.485700,39999
2019-01-16,15.725350,15.725350,15.725350,15.725350,15.725350,19999
2019-01-17,15.760000,15.760000,15.760000,15.760000,15.760000,19999
2019-01-18,15.902500,16.129351,15.902500,16.108400,16.108400,479999
2019-01-21,16.108400,16.108400,16.108400,16.108400,16.108400,0
2019-01-22,15.588100,15.588100,15.553150,15.553150,15.553150,79999
2019-01-23,15.553150,15.553150,15.553150,15.553150,15.553150,0
2019-01-24,15.450000,15.450000,15.450000,15.450000,15.450000,39999
2019-01-28,15.327650,15.327650,15.327650,15.327650,15.327650,19999
2019-01-29,14.821550,14.821550,14.821550,14.821550,14.821550,19999
2019-01-30,15.425800,15.425800,15.425800,15.425800,15.425800,59999
2019-01-31,15.631200,15.631200,15.631200,15.631200,15.631200,39999
2019-02-01,15.081100,15.081100,15.057400,15.057400,15.057400,119999
2019-02-04,15.025000,15.025000,15.025000,15.025000,15.025000,19999
2019-02-05,14.967500,14.967500,14.967500,14.967500,14.967500,19999
2019-02-06,15.173000,15.173000,15.173000,15.173000,15.173000,19999
2019-02-07,14.914500,14.914500,14.914500,14.914500,14.914500,139999
2019-02-08,14.855300,14.855300,14.855300,14.855300,14.855300,19999
2019-02-11,14.948650,14.948650,14.849350,14.849350,14.849350,39999
2019-02-12,14.849350,14.849350,14.849350,14.849350,14.849350,0
2019-02-13,15.500350,15.500350,15.431000,15.431000,15.431000,119999
2019-02-14,15.276500,15.276500,15.276500,15.276500,15.276500,19999
2019-02-15,14.910550,14.910550,14.910550,14.910550,14.910550,19999
2019-02-18,14.910550,14.910550,14.910550,14.910550,14.910550,0
2019-02-19,15.128900,15.128900,15.061700,15.122900,15.122900,179999
2019-02-20,15.122900,15.122900,15.122900,15.122900,15.122900,0
2019-02-21,15.172500,15.172500,15.172500,15.172500,15.172500,19999
2019-02-22,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-02-25,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-02-26,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-02-27,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-02-28,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-03-01,15.172500,15.172500,15.172500,15.172500,15.172500,0
2019-03-06,16.130501,16.130501,16.082750,16.082750,16.082750,199999
2019-03-07,15.883000,15.883000,15.883000,15.883000,15.883000,19999
2019-03-08,15.591500,15.591500,15.591500,15.591500,15.591500,19999
2019-03-11,15.591500,15.591500,15.591500,15.591500,15.591500,0
2019-03-12,16.000000,16.000000,16.000000,16.000000,16.000000,19999
2019-03-13,16.000000,16.000000,16.000000,16.000000,16.000000,0
2019-03-14,16.000000,16.000000,16.000000,16.000000,16.000000,0
2019-03-15,16.297501,16.324150,16.297501,16.324150,16.324150,39999
2019-03-18,16.490000,16.490000,16.490000,16.490000,16.490000,19999
2019-03-19,16.770000,16.770000,16.770000,16.770000,16.770000,19999
2019-03-20,16.770000,16.770000,16.770000,16.770000,16.770000,0
2019-03-21,17.145000,17.345350,17.086550,17.235149,17.235149,279999
2019-03-22,17.453650,17.453650,17.165001,17.165001,17.165001,519999
2019-03-25,17.018000,17.018000,17.018000,17.018000,17.018000,39999
2019-03-26,17.018000,17.018000,17.018000,17.018000,17.018000,0
2019-03-27,17.402000,17.402000,17.402000,17.402000,17.402000,19999
2019-03-28,17.402000,17.402000,17.402000,17.402000,17.402000,0
2019-03-29,17.317949,17.317949,17.317949,17.317949,17.317949,79999
2019-04-01,17.605000,17.605000,17.605000,17.605000,17.605000,39999
2019-04-02,17.605000,17.605000,17.605000,17.605000,17.605000,0
2019-04-03,17.605000,17.605000,17.605000,17.605000,17.605000,0
2019-04-04,17.459999,17.459999,17.459999,17.459999,17.459999,19999
2019-04-05,17.715050,17.715050,17.715050,17.715050,17.715050,19999
2019-04-08,17.715050,17.715050,17.715050,17.715050,17.715050,0
2019-04-09,17.715050,17.715050,17.715050,17.715050,17.715050,0
2019-04-10,17.715050,17.715050,17.715050,17.715050,17.715050,0
2019-04-11,17.715050,17.715050,17.715050,17.715050,17.715050,0
2019-04-12,17.952101,17.952101,17.952101,17.952101,17.952101,19999
2019-04-15,17.903549,17.903549,17.859949,17.859949,17.859949,39999
2019-04-16,18.195000,18.195000,18.156851,18.156851,18.156851,39999
2019-04-17,18.315050,18.315050,18.315050,18.315050,18.315050,19999
2019-04-18,18.299999,18.299999,18.299999,18.299999,18.299999,59999
2019-04-22,18.353550,18.520000,18.353550,18.520000,18.520000,59999
2019-04-23,18.887501,18.887501,18.810101,18.810101,18.810101,39999
2019-04-24,19.058649,19.058649,19.058649,19.058649,19.058649,39999
2019-04-25,18.904699,18.904699,18.904699,18.904699,18.904699,19999
2019-04-26,19.118250,19.118250,19.078501,19.084999,19.084999,339999
2019-04-29,19.121250,19.200850,19.121250,19.145000,19.145000,379999
2019-04-30,19.076950,19.076950,19.076950,19.076950,19.076950,19999
2019-05-02,18.775700,18.775700,18.775700,18.775700,18.775700,39999
2019-05-03,18.775700,18.775700,18.775700,18.775700,18.775700,0
2019-05-06,19.240000,19.240000,19.240000,19.240000,19.240000,19999
2019-05-07,19.064199,19.064199,18.972500,18.972500,18.972500,79999
2019-05-08,18.972500,18.972500,18.972500,18.972500,18.972500,0
2019-05-09,18.972500,18.972500,18.972500,18.972500,18.972500,0
2019-05-10,18.972500,18.972500,18.972500,18.972500,18.972500,0
2019-05-13,18.278299,18.278299,18.238649,18.238649,18.238649,59999
2019-05-14,18.480400,18.480400,18.480400,18.480400,18.480400,39999
2019-05-15,18.650000,18.650000,18.650000,18.650000,18.650000,19999
2019-05-16,19.195000,19.195000,19.195000,19.195000,19.195000,19999
2019-05-17,19.517250,19.517250,19.389999,19.397200,19.397200,79999
2019-05-20,19.397200,19.397200,19.397200,19.397200,19.397200,0
2019-05-21,18.834949,18.834949,18.834949,18.834949,18.834949,39999
2019-05-22,18.834949,18.834949,18.834949,18.834949,18.834949,0
2019-05-23,18.549999,18.549999,18.549999,18.549999,18.549999,39999
2019-05-24,18.363600,18.363600,18.363600,18.363600,18.363600,19999
2019-05-27,18.363600,18.363600,18.363600,18.363600,18.363600,0
2019-05-28,18.620600,18.620600,18.620600,18.620600,18.620600,19999
2019-05-29,18.034800,18.034800,18.034800,18.034800,18.034800,19999
2019-05-30,18.034800,18.034800,18.034800,18.034800,18.034800,0
2019-05-31,18.034800,18.034800,18.034800,18.034800,18.034800,0
2019-06-03,16.789949,16.789949,16.299950,16.309999,16.309999,279999
2019-06-04,16.309999,16.309999,16.309999,16.309999,16.309999,0
2019-06-05,16.309999,16.309999,16.309999,16.309999,16.309999,0
2019-06-06,16.309999,16.309999,16.309999,16.309999,16.309999,0
2019-06-07,16.309999,16.309999,16.309999,16.309999,16.309999,0
2019-06-10,17.717751,18.120001,17.717751,18.120001,18.120001,99999
2019-06-11,18.120001,18.120001,18.120001,18.120001,18.120001,0
